"categorie","mois","v_reg","c_reg","ca"
"telephony","Juin","SC","PI","99.55000305175781"
"telephony","Juin","SC","PR","55"
"telephony","Juin","SC","RJ","56.69000244140625"
"telephony","Juin","SC","SC","92.80999755859375"
"telephony","Juin","SC","SP","331.7899932861328"
"telephony","Juin","SP","AC","51.369998931884766"
"telephony","Juin","SP","AL","1180.0699653625488"
"telephony","Juin","SP","BA","687.6199893951416"
"telephony","Juin","SP","CE","219.48999786376953"
"telephony","Juin","SP","DF","428.560001373291"
"telephony","Juin","SP","ES","683.8699855804443"
"telephony","Juin","SP","GO","669.939998626709"
"telephony","Juin","SP","MA","194.9600067138672"
"telephony","Juin","SP","MG","2670.5800189971924"
"telephony","Juin","SP","MS","264.25"
"telephony","Juin","SP","MT","367.299991607666"
"telephony","Juin","SP","PA","758.5999717712402"
"telephony","Juin","SP","PB","1240.339942932129"
"telephony","Juin","SP","PE","1045.1800003051758"
"telephony","Juin","SP","PI","105.7599983215332"
"telephony","Juin","SP","PR","2868.639965057373"
"telephony","Juin","SP","RJ","1020.0600128173828"
"telephony","Juin","SP","RN","1288.9800338745117"
"telephony","Juin","SP","RR","41.87999725341797"
"telephony","Juin","SP","RS","2135.1000080108643"
"telephony","Juin","SP","SC","1577.6899909973145"
"telephony","Juin","SP","SE","57.94000244140625"
"telephony","Juin","SP","SP","5356.510034561157"
"telephony","Juin","SP","TO","404.2200012207031"
"telephony","Mai","BA","BA","158.62001037597656"
"telephony","Mai","BA","DF","455.30999755859375"
"telephony","Mai","BA","RJ","420.0699768066406"
"telephony","Mai","BA","SP","423.5899963378906"
"telephony","Mai","DF","MG","35.98999786376953"
"telephony","Mai","DF","RJ","47.68000030517578"
"telephony","Mai","DF","SP","194.72000885009766"
"telephony","Mai","MG","GO","142.8699951171875"
"telephony","Mai","MG","MG","64.38999938964844"
"telephony","Mai","MG","SP","67.01000213623047"
"telephony","Mai","PR","CE","172.94000244140625"
"telephony","Mai","PR","ES","167.32000732421875"
"telephony","Mai","PR","MG","299.74000549316406"
"telephony","Mai","PR","RJ","335.6600112915039"
"telephony","Mai","PR","RS","145.66000366210938"
"telephony","Mai","PR","SP","878.7500305175781"
"telephony","Mai","RJ","RJ","131.8800048828125"
"telephony","Mai","RJ","SP","48.12999725341797"
"telephony","Mai","RS","SP","872.8200073242188"
"telephony","Mai","SC","AM","298.66998291015625"
"telephony","Mai","SC","PA","1301.010009765625"
"telephony","Mai","SC","RJ","240.44000244140625"
"telephony","Mai","SC","SP","568.2699966430664"
"telephony","Mai","SP","AC","949.2699928283691"
"telephony","Mai","SP","AM","29.649999618530273"
"telephony","Mai","SP","BA","1344.400001525879"
"telephony","Mai","SP","CE","989.1500129699707"
"telephony","Mai","SP","DF","45.220001220703125"
"telephony","Mai","SP","ES","637.9400043487549"
"telephony","Mai","SP","GO","366.50000381469727"
"telephony","Mai","SP","MA","242.99999237060547"
"telephony","Mai","SP","MG","3540.7600173950195"
"telephony","Mai","SP","MS","312.7400074005127"
"telephony","Mai","SP","MT","330.54999923706055"
"telephony","Mai","SP","PA","231.72000122070312"
"telephony","Mai","SP","PB","331.6500053405762"
"telephony","Mai","SP","PE","1097.9000091552734"
"telephony","Mai","SP","PI","470.2400093078613"
"telephony","Mai","SP","PR","1312.209997177124"
"telephony","Mai","SP","RJ","3447.420045852661"
"telephony","Mai","SP","RN","141.68000030517578"
"telephony","Mai","SP","RO","776.3499870300293"
"telephony","Mai","SP","RS","1342.210012435913"
"telephony","Mai","SP","SC","1324.130012512207"
"telephony","Mai","SP","SE","46.38999938964844"
"telephony","Mai","SP","SP","9292.370084762573"
"telephony","Mai","SP","TO","185.01000595092773"
"telephony","Mars","AM","MA","135.25"
"telephony","Mars","AM","MG","139.29000854492188"
"telephony","Mars","BA","BA","312.6999816894531"
"telephony","Mars","BA","GO","171.49000549316406"
"telephony","Mars","BA","RJ","276.5199890136719"
"telephony","Mars","BA","SP","538.4199829101562"
"telephony","Mars","MG","RJ","58.130001068115234"
"telephony","Mars","MG","RN","169.38999938964844"
"telephony","Mars","PB","MA","85.3800048828125"
"telephony","Mars","PB","PA","88.83000183105469"
"telephony","Mars","PB","PE","82.13999938964844"
"telephony","Mars","PB","SP","185.74000549316406"
"telephony","Mars","PE","GO","81.39999389648438"
"telephony","Mars","PR","BA","53.95000076293945"
"telephony","Mars","PR","MA","64.74000549316406"
"telephony","Mars","PR","MG","1086.1899719238281"
"telephony","Mars","PR","PE","187.1699981689453"
"telephony","Mars","PR","RJ","182.2299919128418"
"telephony","Mars","PR","SP","402.8799934387207"
"telephony","Mars","RJ","PR","65.1300048828125"
"telephony","Mars","RS","BA","861.8599853515625"
"telephony","Mars","RS","PA","867.9500122070312"
"telephony","Mars","RS","RS","841.989990234375"
"telephony","Mars","SC","PR","107.5"
"telephony","Mars","SC","SP","57.22999954223633"
"telephony","Mars","SP","AL","199.02000427246094"
"telephony","Mars","SP","AP","47.84000015258789"
"telephony","Mars","SP","BA","3029.6800270080566"
"telephony","Mars","SP","CE","1599.47998046875"
"telephony","Mars","SP","DF","392.0300006866455"
"telephony","Mars","SP","ES","649.1700057983398"
"telephony","Mars","SP","GO","577.1099967956543"
"telephony","Mars","SP","MA","313.31000900268555"
"telephony","Mars","SP","MG","4306.960033416748"
"telephony","Mars","SP","MS","208.3800048828125"
"telephony","Mars","SP","MT","562.1399993896484"
"telephony","Mars","SP","PA","1831.0099601745605"
"telephony","Mars","SP","PB","95.83999633789062"
"telephony","Mars","SP","PE","667.510009765625"
"telephony","Mars","SP","PI","230.27000427246094"
"telephony","Mars","SP","PR","1614.270025253296"
"telephony","Mars","SP","RJ","3946.749969482422"
"telephony","Mars","SP","RN","35.84000015258789"
"telephony","Mars","SP","RO","43.83000183105469"
"telephony","Mars","SP","RR","63.959999084472656"
"telephony","Mars","SP","RS","2328.159942626953"
"telephony","Mars","SP","SC","1263.499994277954"
"telephony","Mars","SP","SE","270.0299987792969"
"telephony","Mars","SP","SP","9734.690032958984"
"telephony","Mars","SP","TO","456.810001373291"
"telephony","Novembre","BA","AL","305.7699890136719"
"telephony","Novembre","BA","BA","1957.6699523925781"
"telephony","Novembre","BA","CE","541.7799682617188"
"telephony","Novembre","BA","DF","744.3899841308594"
"telephony","Novembre","BA","MG","1913.4598999023438"
"telephony","Novembre","BA","PE","264.91998291015625"
"telephony","Novembre","BA","RJ","1975.9799041748047"
"telephony","Novembre","BA","RN","814.4399719238281"
"telephony","Novembre","BA","RS","242.48001098632812"
"telephony","Novembre","BA","SC","283.66998291015625"
"telephony","Novembre","BA","SE","305.7699890136719"
"telephony","Novembre","BA","SP","2156.3899536132812"
"telephony","Novembre","DF","CE","92.19000244140625"
"telephony","Novembre","DF","SP","86.83000183105469"
"telephony","Novembre","MG","BA","56.69000244140625"
"telephony","Novembre","MG","ES","56.69000244140625"
"telephony","Novembre","MG","MG","570.9599609375"
"telephony","Novembre","MG","RJ","401.6600036621094"
"telephony","Novembre","MG","SP","55"
"telephony","Novembre","PR","MA","191.07000732421875"
"telephony","Novembre","PR","PR","163.17999267578125"
"telephony","Novembre","PR","RJ","166.49000549316406"
"telephony","Novembre","RJ","PI","119.93000030517578"
"telephony","Novembre","SC","DF","84.69000244140625"
"telephony","Novembre","SC","PR","93.30000305175781"
"telephony","Novembre","SC","SC","90.80000305175781"
"telephony","Novembre","SC","SP","124.78000259399414"
"telephony","Novembre","SP","AC","45.369998931884766"
"telephony","Novembre","SP","AL","59.13999938964844"
"telephony","Novembre","SP","AM","46.04999923706055"
"telephony","Novembre","SP","BA","1209.9099807739258"
"telephony","Novembre","SP","CE","973.819995880127"
"telephony","Novembre","SP","DF","114.18000030517578"
"telephony","Novembre","SP","ES","42.09000015258789"
"telephony","Novembre","SP","GO","270.5800018310547"
"telephony","Novembre","SP","MA","90.70999908447266"
"telephony","Novembre","SP","MG","2343.290023803711"
"telephony","Novembre","SP","MS","117.25"
"telephony","Novembre","SP","MT","151.1500015258789"
"telephony","Novembre","SP","PA","551.5699920654297"
"telephony","Novembre","SP","PE","170.86000061035156"
"telephony","Novembre","SP","PI","187.3300018310547"
"telephony","Novembre","SP","PR","859.2800102233887"
"telephony","Novembre","SP","RJ","1569.559986114502"
"telephony","Novembre","SP","RN","458.8999900817871"
"telephony","Novembre","SP","RS","1047"
"telephony","Novembre","SP","SC","1893.5899772644043"
"telephony","Novembre","SP","SE","242.97999572753906"
"telephony","Novembre","SP","SP","6163.109970092773"
"telephony","Novembre","SP","TO","91.73999786376953"
"telephony","Octobre","BA","AL","305.7699890136719"
"telephony","Octobre","BA","BA","1216.7899780273438"
"telephony","Octobre","BA","CE","308.29998779296875"
"telephony","Octobre","BA","MA","551.0299987792969"
"telephony","Octobre","BA","MG","618.760009765625"
"telephony","Octobre","BA","PE","608.6199645996094"
"telephony","Octobre","BA","PI","654.739990234375"
"telephony","Octobre","BA","PR","324.82000732421875"
"telephony","Octobre","BA","RJ","2221.989990234375"
"telephony","Octobre","BA","RN","307.4599914550781"
"telephony","Octobre","BA","RS","275.1999816894531"
"telephony","Octobre","BA","SC","283.66998291015625"
"telephony","Octobre","BA","SP","1270.6999816894531"
"telephony","Octobre","DF","DF","593.72998046875"
"telephony","Octobre","DF","MG","156.02000427246094"
"telephony","Octobre","DF","SP","412.5199890136719"
"telephony","Octobre","MG","BA","56.69000244140625"
"telephony","Octobre","MG","CE","297.7099914550781"
"telephony","Octobre","MG","SP","349.76000213623047"
"telephony","Octobre","PR","AM","45.279998779296875"
"telephony","Octobre","PR","BA","324.82000732421875"
"telephony","Octobre","PR","MG","167.49000549316406"
"telephony","Octobre","PR","PR","157.6300048828125"
"telephony","Octobre","PR","SP","220.8000030517578"
"telephony","Octobre","SC","SP","325.13999938964844"
"telephony","Octobre","SP","BA","1097.8000030517578"
"telephony","Octobre","SP","CE","208.38999557495117"
"telephony","Octobre","SP","DF","246.65999603271484"
"telephony","Octobre","SP","ES","39.09000015258789"
"telephony","Octobre","SP","GO","210.0900001525879"
"telephony","Octobre","SP","MA","787.8800048828125"
"telephony","Octobre","SP","MG","1724.9800357818604"
"telephony","Octobre","SP","PA","196.47999572753906"
"telephony","Octobre","SP","PB","214.57999801635742"
"telephony","Octobre","SP","PE","516.6300048828125"
"telephony","Octobre","SP","PI","105.19999694824219"
"telephony","Octobre","SP","PR","1259.3900260925293"
"telephony","Octobre","SP","RJ","1395.1600036621094"
"telephony","Octobre","SP","RO","51.13999938964844"
"telephony","Octobre","SP","RS","450.8499984741211"
"telephony","Octobre","SP","SC","190.36999893188477"
"telephony","Octobre","SP","SE","217.26000213623047"
"telephony","Octobre","SP","SP","4261.980014801025"
"telephony","Octobre","SP","TO","40.529998779296875"
"telephony","Septembre","BA","BA","1634.1999969482422"
"telephony","Septembre","BA","CE","319.3699951171875"
"telephony","Septembre","BA","DF","229"
"telephony","Septembre","BA","ES","713.9700012207031"
"telephony","Septembre","BA","MA","799.3499755859375"
"telephony","Septembre","BA","MG","1262.22998046875"
"telephony","Septembre","BA","PE","1164.469985961914"
"telephony","Septembre","BA","RJ","1216.9399719238281"
"telephony","Septembre","BA","RS","359.239990234375"
"telephony","Septembre","BA","SC","472.41998291015625"
"telephony","Septembre","BA","SE","229.64999389648438"
"telephony","Septembre","BA","SP","4729.419860839844"
"telephony","Septembre","DF","MG","214.13999938964844"
"telephony","Septembre","DF","SP","215.8300018310547"
"telephony","Septembre","MG","DF","55"
"telephony","Septembre","MG","PR","56.69000244140625"
"telephony","Septembre","MG","RJ","418.8999938964844"
"telephony","Septembre","MG","SP","208.79998779296875"
"telephony","Septembre","PR","DF","72.55999755859375"
"telephony","Septembre","PR","RJ","221.0999984741211"
"telephony","Septembre","PR","SP","164.8000030517578"
"telephony","Septembre","SC","MG","105.83999633789062"
"telephony","Septembre","SP","AL","420.86000061035156"
"telephony","Septembre","SP","BA","247.78000259399414"
"telephony","Septembre","SP","CE","367.40000915527344"
"telephony","Septembre","SP","DF","212.38000106811523"
"telephony","Septembre","SP","ES","153.27000045776367"
"telephony","Septembre","SP","GO","121.77000045776367"
"telephony","Septembre","SP","MA","126.23999786376953"
"telephony","Septembre","SP","MG","835.5399932861328"
"telephony","Septembre","SP","PA","383.0199890136719"
"telephony","Septembre","SP","PB","46.04999923706055"
"telephony","Septembre","SP","PE","81.14999771118164"
"telephony","Septembre","SP","PI","94.18999862670898"
"telephony","Septembre","SP","PR","292.3199996948242"
"telephony","Septembre","SP","RJ","589.3199939727783"
"telephony","Septembre","SP","RS","422.9199962615967"
"telephony","Septembre","SP","SC","376.1199951171875"
"telephony","Septembre","SP","SP","1962.8099975585938"
"toys","Aout","DF","MG","517.25"
"toys","Aout","DF","RJ","216.41000366210938"
"toys","Aout","DF","SP","72.18000030517578"
"toys","Aout","MG","DF","83.54999542236328"
"toys","Aout","MG","MG","667.8800086975098"
"toys","Aout","MG","MS","224.54000854492188"
"toys","Aout","MG","PA","414.4599914550781"
"toys","Aout","MG","RJ","374.87000274658203"
"toys","Aout","MG","RS","428.9800109863281"
"toys","Aout","MG","SP","4188.240093231201"
"toys","Aout","MS","DF","119.63999938964844"
"toys","Aout","MS","MT","128.77999877929688"
"toys","Aout","PR","MG","294.34000396728516"
"toys","Aout","PR","PR","886.859992980957"
"toys","Aout","PR","RJ","354.9199981689453"
"toys","Aout","PR","RS","114.44000244140625"
"toys","Aout","PR","SC","109.72000122070312"
"toys","Aout","PR","SP","1243.9300117492676"
"toys","Aout","RJ","CE","339.6399841308594"
"toys","Aout","RJ","DF","118.62999725341797"
"toys","Aout","RJ","MG","711.2999954223633"
"toys","Aout","RJ","MT","485.5899963378906"
"toys","Aout","RJ","PR","622.2799968719482"
"toys","Aout","RJ","RJ","1967.0499572753906"
"toys","Aout","RJ","RS","205.80999755859375"
"toys","Aout","RJ","SC","792.1700439453125"
"toys","Aout","RJ","SP","1045.3299942016602"
"toys","Aout","RS","MG","84.13999938964844"
"toys","Aout","RS","PI","166.97999572753906"
"toys","Aout","RS","PR","203.09000396728516"
"toys","Aout","RS","RS","129.8699951171875"
"toys","Aout","RS","SP","179.02000427246094"
"toys","Aout","SC","PR","38.22999954223633"
"toys","Aout","SC","SE","203.95999145507812"
"toys","Aout","SC","SP","343.06999588012695"
"toys","Aout","SP","AL","205.45000457763672"
"toys","Aout","SP","BA","628.5200080871582"
"toys","Aout","SP","CE","971.4900207519531"
"toys","Aout","SP","DF","594.6899948120117"
"toys","Aout","SP","ES","604.8899879455566"
"toys","Aout","SP","GO","271.22000885009766"
"toys","Aout","SP","MG","2770.080032348633"
"toys","Aout","SP","MT","165.97999572753906"
"toys","Aout","SP","PA","107.80999755859375"
"toys","Aout","SP","PB","227.22000122070312"
"toys","Aout","SP","PE","432.67000579833984"
"toys","Aout","SP","PI","105.01000213623047"
"toys","Aout","SP","PR","1264.0800247192383"
"toys","Aout","SP","RJ","3563.3699798583984"
"toys","Aout","SP","RN","468.52000427246094"
"toys","Aout","SP","RO","71.05000305175781"
"toys","Aout","SP","RS","1415.7999954223633"
"toys","Aout","SP","SC","609.2399978637695"
"toys","Aout","SP","SP","12522.3499584198"
"toys","Aout","SP","TO","111.55999755859375"
"toys","Avril","BA","SP","363.7900085449219"
"toys","Avril","DF","RJ","40.25"
"toys","Avril","DF","SP","220.02000427246094"
"toys","Avril","MG","BA","379.50001525878906"
"toys","Avril","MG","GO","102.16999816894531"
"toys","Avril","MG","MG","911.560001373291"
"toys","Avril","MG","RJ","417.1299819946289"
"toys","Avril","MG","SC","88.08999633789062"
"toys","Avril","MG","SP","934.0100173950195"
"toys","Avril","PR","MG","494.67999267578125"
"toys","Avril","PR","PR","248.92999267578125"
"toys","Avril","PR","SC","123.81999969482422"
"toys","Avril","PR","SP","272.20999908447266"
"toys","Avril","RJ","BA","348.9799919128418"
"toys","Avril","RJ","CE","283.5400085449219"
"toys","Avril","RJ","ES","212.40000915527344"
"toys","Avril","RJ","MA","1115.1700592041016"
"toys","Avril","RJ","MG","2351.4500122070312"
"toys","Avril","RJ","PE","811.7000122070312"
"toys","Avril","RJ","RJ","1164.3900146484375"
"toys","Avril","RJ","RS","119.38999938964844"
"toys","Avril","RJ","SP","3529.000045776367"
"toys","Avril","RS","RJ","239.19000244140625"
"toys","Avril","RS","SP","245.70001220703125"
"toys","Avril","SC","MG","687.6499938964844"
"toys","Avril","SC","PR","176.22999572753906"
"toys","Avril","SC","RJ","592.3399658203125"
"toys","Avril","SC","SC","59.220001220703125"
"toys","Avril","SC","SP","287.6999969482422"
"toys","Avril","SC","TO","181.86000061035156"
"toys","Avril","SP","AC","102.56999969482422"
"toys","Avril","SP","AL","187.61000061035156"
"toys","Avril","SP","AM","120.05000305175781"
"toys","Avril","SP","BA","1261.2799530029297"
"toys","Avril","SP","CE","168.89999389648438"
"toys","Avril","SP","DF","897.9699859619141"
"toys","Avril","SP","ES","438.04998779296875"
"toys","Avril","SP","GO","195.1099967956543"
"toys","Avril","SP","MA","231.1199951171875"
"toys","Avril","SP","MG","1584.3200416564941"
"toys","Avril","SP","MS","89.44000244140625"
"toys","Avril","SP","MT","457.46998596191406"
"toys","Avril","SP","PA","147.1300048828125"
"toys","Avril","SP","PB","144.1500015258789"
"toys","Avril","SP","PE","599.3599853515625"
"toys","Avril","SP","PI","242.5199966430664"
"toys","Avril","SP","PR","717.9400100708008"
"toys","Avril","SP","RJ","3874.2100372314453"
"toys","Avril","SP","RN","464.21999740600586"
"toys","Avril","SP","RS","2030.8299674987793"
"toys","Avril","SP","SC","672.1499938964844"
"toys","Avril","SP","SE","229.27999114990234"
"toys","Avril","SP","SP","11377.349946975708"
"toys","Avril","SP","TO","152.06999969482422"
"toys","Decembre","MG","MG","32.98999786376953"
"toys","Decembre","MG","SP","217.16000366210938"
"toys","Decembre","PE","SP","144.55999755859375"
"toys","Decembre","PR","BA","1071.6500091552734"
"toys","Decembre","PR","DF","417.8299865722656"
"toys","Decembre","PR","MG","965.2099761962891"
"toys","Decembre","PR","MT","466.9599914550781"
"toys","Decembre","PR","PB","169.5"
"toys","Decembre","PR","PI","284.41998291015625"
"toys","Decembre","PR","PR","375.10999298095703"
"toys","Decembre","PR","RJ","787.489990234375"
"toys","Decembre","PR","RS","644.6800079345703"
"toys","Decembre","PR","SC","773.7400131225586"
"toys","Decembre","PR","SP","2494.299980163574"
"toys","Decembre","RJ","DF","432.2999725341797"
"toys","Decembre","RJ","ES","221.8800048828125"
"toys","Decembre","RJ","MG","1903.579948425293"
"toys","Decembre","RJ","MT","454.6000061035156"
"toys","Decembre","RJ","PE","827.9099731445312"
"toys","Decembre","RJ","PR","940.819953918457"
"toys","Decembre","RJ","RJ","4549.91983795166"
"toys","Decembre","RJ","RN","74.80000305175781"
"toys","Decembre","RJ","RS","321.25"
"toys","Decembre","RJ","SC","69.49000549316406"
"toys","Decembre","RJ","SP","2217.3699340820312"
"toys","Decembre","RS","MG","630.3299865722656"
"toys","Decembre","RS","RJ","593.6499938964844"
"toys","Decembre","RS","RN","81.01000213623047"
"toys","Decembre","RS","RS","233.8300018310547"
"toys","Decembre","RS","SC","166.2100067138672"
"toys","Decembre","RS","SP","956.099983215332"
"toys","Decembre","SC","DF","106.9000015258789"
"toys","Decembre","SC","ES","187.55999755859375"
"toys","Decembre","SC","PR","254.72999572753906"
"toys","Decembre","SC","RJ","577.6900024414062"
"toys","Decembre","SC","SP","164.80000686645508"
"toys","Decembre","SP","BA","1513.6900024414062"
"toys","Decembre","SP","CE","448.25999450683594"
"toys","Decembre","SP","DF","2561.9299545288086"
"toys","Decembre","SP","ES","298.29000091552734"
"toys","Decembre","SP","GO","786.6100006103516"
"toys","Decembre","SP","MA","481.5699920654297"
"toys","Decembre","SP","MG","6785.600006103516"
"toys","Decembre","SP","MS","625.879997253418"
"toys","Decembre","SP","MT","285.58001708984375"
"toys","Decembre","SP","PA","382.32999420166016"
"toys","Decembre","SP","PE","423.8599967956543"
"toys","Decembre","SP","PI","92.79999542236328"
"toys","Decembre","SP","PR","1409.4399948120117"
"toys","Decembre","SP","RJ","5388.670013427734"
"toys","Decembre","SP","RN","141.63999938964844"
"toys","Decembre","SP","RO","1279.0999755859375"
"toys","Decembre","SP","RS","2514.9399795532227"
"toys","Decembre","SP","SC","676.5699768066406"
"toys","Decembre","SP","SP","14617.050090789795"
"toys","Fevrier","DF","SP","375.59999084472656"
"toys","Fevrier","MG","DF","65.61000061035156"
"toys","Fevrier","MG","ES","168.39999389648438"
"toys","Fevrier","MG","MG","35.98999786376953"
"toys","Fevrier","MG","PR","760.780029296875"
"toys","Fevrier","MG","RJ","175.8699951171875"
"toys","Fevrier","MG","SP","761.8200073242188"
"toys","Fevrier","PR","MG","461.25001525878906"
"toys","Fevrier","PR","RJ","159.20999145507812"
"toys","Fevrier","PR","SC","65.5999984741211"
"toys","Fevrier","PR","SP","979.3800048828125"
"toys","Fevrier","RJ","MS","41.790000915527344"
"toys","Fevrier","RJ","RJ","1707.8499794006348"
"toys","Fevrier","RJ","SP","2318.500030517578"
"toys","Fevrier","RS","RJ","79.55999755859375"
"toys","Fevrier","RS","RS","117.08000183105469"
"toys","Fevrier","RS","SP","49.090003967285156"
"toys","Fevrier","SC","DF","154.5399932861328"
"toys","Fevrier","SC","MG","601.5299835205078"
"toys","Fevrier","SC","PB","140.33999633789062"
"toys","Fevrier","SC","PI","296.47999572753906"
"toys","Fevrier","SC","PR","99.75"
"toys","Fevrier","SC","RJ","306.4499969482422"
"toys","Fevrier","SC","RS","176.22999572753906"
"toys","Fevrier","SC","SC","71.70999908447266"
"toys","Fevrier","SC","SE","187.27999877929688"
"toys","Fevrier","SC","SP","496.56998443603516"
"toys","Fevrier","SP","BA","363.1000099182129"
"toys","Fevrier","SP","CE","175.45999908447266"
"toys","Fevrier","SP","DF","734.4499855041504"
"toys","Fevrier","SP","ES","428.0199890136719"
"toys","Fevrier","SP","GO","411.25999450683594"
"toys","Fevrier","SP","MG","1302.7499961853027"
"toys","Fevrier","SP","MS","52.01000213623047"
"toys","Fevrier","SP","MT","129.4800033569336"
"toys","Fevrier","SP","PA","199"
"toys","Fevrier","SP","PE","110.93000030517578"
"toys","Fevrier","SP","PI","37.66999816894531"
"toys","Fevrier","SP","PR","611.1599998474121"
"toys","Fevrier","SP","RJ","1697.180004119873"
"toys","Fevrier","SP","RN","452.1599884033203"
"toys","Fevrier","SP","RO","76.16999816894531"
"toys","Fevrier","SP","RS","2332.1000366210938"
"toys","Fevrier","SP","SC","353.70998764038086"
"toys","Fevrier","SP","SP","7266.000011444092"
"toys","Fevrier","SP","TO","172.97999572753906"
"toys","Janvier","MG","RJ","84.19999694824219"
"toys","Janvier","MG","RS","84.98999786376953"
"toys","Janvier","MG","SP","258.3499984741211"
"toys","Janvier","PR","AL","286.75"
"toys","Janvier","PR","BA","295.5199890136719"
"toys","Janvier","PR","GO","141.54000854492188"
"toys","Janvier","PR","MA","303.75"
"toys","Janvier","PR","MG","401.88999938964844"
"toys","Janvier","PR","MS","129.25"
"toys","Janvier","PR","PR","316.42999267578125"
"toys","Janvier","PR","RJ","829.6800231933594"
"toys","Janvier","PR","SC","598.379997253418"
"toys","Janvier","PR","SP","1788.1699981689453"
"toys","Janvier","RJ","BA","307.0400085449219"
"toys","Janvier","RJ","ES","252"
"toys","Janvier","RJ","MG","1078.0599899291992"
"toys","Janvier","RJ","PA","328.3499755859375"
"toys","Janvier","RJ","PE","121.48999786376953"
"toys","Janvier","RJ","PR","407.79000091552734"
"toys","Janvier","RJ","RJ","399.03002166748047"
"toys","Janvier","RJ","SP","2197.289993286133"
"toys","Janvier","RJ","TO","302.5799865722656"
"toys","Janvier","RS","MS","199.92999267578125"
"toys","Janvier","RS","RJ","65.77999877929688"
"toys","Janvier","RS","RS","59.08000183105469"
"toys","Janvier","RS","SC","56.01000213623047"
"toys","Janvier","RS","SP","65.09000396728516"
"toys","Janvier","SC","BA","87.98999786376953"
"toys","Janvier","SC","MG","536.9500198364258"
"toys","Janvier","SC","MT","164.10000610351562"
"toys","Janvier","SC","RJ","440.7699966430664"
"toys","Janvier","SC","RN","157.99000549316406"
"toys","Janvier","SC","SP","1026.990005493164"
"toys","Janvier","SP","AM","76.16999816894531"
"toys","Janvier","SP","BA","153.74999237060547"
"toys","Janvier","SP","CE","48.12999725341797"
"toys","Janvier","SP","DF","239.5999984741211"
"toys","Janvier","SP","ES","334.1999969482422"
"toys","Janvier","SP","GO","161.40999603271484"
"toys","Janvier","SP","MA","321.7699890136719"
"toys","Janvier","SP","MG","792.0600204467773"
"toys","Janvier","SP","MS","313.9500045776367"
"toys","Janvier","SP","MT","250.95000457763672"
"toys","Janvier","SP","PB","111.33000183105469"
"toys","Janvier","SP","PR","757.7399978637695"
"toys","Janvier","SP","RJ","1946.3500366210938"
"toys","Janvier","SP","RN","320.07000732421875"
"toys","Janvier","SP","RS","870.0100326538086"
"toys","Janvier","SP","SC","1594.8900032043457"
"toys","Janvier","SP","SP","8286.220115661621"
"toys","Janvier","SP","TO","56.790000915527344"
"toys","Juillet","DF","CE","524.8099975585938"
"toys","Juillet","MG","BA","496.6599884033203"
"toys","Juillet","MG","DF","169.8499984741211"
"toys","Juillet","MG","ES","87.37999725341797"
"toys","Juillet","MG","MG","1852.8500213623047"
"toys","Juillet","MG","PB","655.9299926757812"
"toys","Juillet","MG","PI","433.83001708984375"
"toys","Juillet","MG","PR","87.37999725341797"
"toys","Juillet","MG","RJ","50.380001068115234"
"toys","Juillet","MG","SC","277.239990234375"
"toys","Juillet","MG","SP","1843.7899684906006"
"toys","Juillet","PE","SP","273.8800048828125"
"toys","Juillet","PR","ES","98.31999969482422"
"toys","Juillet","PR","MG","97.34000396728516"
"toys","Juillet","PR","PR","973.2999877929688"
"toys","Juillet","PR","RJ","64.91000366210938"
"toys","Juillet","PR","RS","75.16000366210938"
"toys","Juillet","PR","SP","573.4499988555908"
"toys","Juillet","RJ","BA","135.6999969482422"
"toys","Juillet","RJ","CE","44.900001525878906"
"toys","Juillet","RJ","DF","144.65000915527344"
"toys","Juillet","RJ","GO","231.03000450134277"
"toys","Juillet","RJ","MG","653.5099983215332"
"toys","Juillet","RJ","PE","74.13999938964844"
"toys","Juillet","RJ","PR","546.5599975585938"
"toys","Juillet","RJ","RJ","792.989990234375"
"toys","Juillet","RJ","SC","810.5899963378906"
"toys","Juillet","RJ","SP","3048.689971923828"
"toys","Juillet","RS","AC","140.1999969482422"
"toys","Juillet","RS","MG","71.13999938964844"
"toys","Juillet","RS","PR","127.91999816894531"
"toys","Juillet","RS","RJ","96.47999572753906"
"toys","Juillet","RS","RN","169.83999633789062"
"toys","Juillet","RS","RO","109.79999542236328"
"toys","Juillet","RS","RS","277.29000091552734"
"toys","Juillet","RS","SC","244.33999633789062"
"toys","Juillet","RS","SP","288.3399963378906"
"toys","Juillet","SC","MG","212.02999877929688"
"toys","Juillet","SC","PE","214.02999877929688"
"toys","Juillet","SC","PR","98.27000427246094"
"toys","Juillet","SC","RJ","34.05999755859375"
"toys","Juillet","SC","RS","121.86999893188477"
"toys","Juillet","SC","SC","119.5"
"toys","Juillet","SC","SP","182.44000244140625"
"toys","Juillet","SP","AL","195.01000213623047"
"toys","Juillet","SP","BA","748.4000091552734"
"toys","Juillet","SP","CE","1010.9199905395508"
"toys","Juillet","SP","DF","651.5299835205078"
"toys","Juillet","SP","ES","795.900016784668"
"toys","Juillet","SP","GO","584.0499877929688"
"toys","Juillet","SP","MA","185.31000518798828"
"toys","Juillet","SP","MG","3439.1600017547607"
"toys","Juillet","SP","MS","230.27001190185547"
"toys","Juillet","SP","MT","249.42000579833984"
"toys","Juillet","SP","PA","516.3900146484375"
"toys","Juillet","SP","PB","115.88999938964844"
"toys","Juillet","SP","PE","722.3800048828125"
